100, Rob RUIJGH, Vacansoleil-DCM, at 6:41
101, Albert TIMMER, Argos-Shimano, at 6:42
101, Robert KISERLOVSKI, Astana, at 6:42
103, Fabrice JEANDESBOZ, Saur-Sojasun, at 6:43
104, Kevin DE WEERT, Omega Pharma-Quick Step, at 6:46
104, Peter SAGAN, Liquigas-Cannondale, at 6:46
106, Ruben PLAZA MOLINA, Movistar, at 6:48
107, Dries DEVENYNS, Omega Pharma-Quick Step, at 6:52
108, Matthieu LADAGNOUS, FDJ-BigMat, at 6:54
108, Yury TROFIMOV, Katusha, at 6:54
110, Bram TANKINK, Rabobank, at 6:55
111, Alessandro PETACCHI, Lampre-ISD, at 6:56
112, Yuriy KRIVTSOV, Lampre-ISD, at 6:59
113, Yann HUGUET, Argos-Shimano, at 7:00
113, Rémy DI GREGORIO, Cofidis, at 7:00
115, Yohann GENE, Europcar, at 7:02
116, Sylvester SZMYD, Liquigas-Cannondale, at 7:05
117, Luis Angel MATE MARDONES, Cofidis, at 7:06
117, Federico CANUTI, Liquigas-Cannondale, at 7:06
119, Julien FOUCHARD, Cofidis, at 7:07
119, Bauke MOLLEMA, Rabobank, at 7:07
121, Simone STORTONI, Lampre-ISD, at 7:10
121, Kris BOECKMANS, Vacansoleil-DCM, at 7:10
123, Aliaksandr KUCHYNSKI, Katusha, at 7:12
124, Yukiya ARASHIRO, Europcar, at 7:14
124, Nicki SÖRENSEN, Saxo Bank-Tinkoff Bank, at 7:14
124, Daryl IMPEY, Orica-GreenEdge, at 7:14
124, Ruben PEREZ MORENO, Euskaltel-Euskadi, at 7:14
128, Amaël MOINARD, BMC Racing, at 7:16
129, Johnny HOOGERLAND, Vacansoleil-DCM, at 7:17
130, Matthieu SPRICK, Argos-Shimano, at 7:18
131, Francis DE GREEF, Lotto-Belisol, at 7:22
132, Romain ZINGLE, Cofidis, at 7:23
133, Biel KADRI, Ag2r La Mondiale, at 7:26
134, Sebastian LANGEVELD, Orica-GreenEdge, at 7:27
134, Samuel DUMOULIN, Cofidis, at 7:27
134, Matthew Harley GOSS, Orica-GreenEdge, at 7:27
137, Greg HENDERSON, Lotto-Belisol, at 7:40
138, Marco MARZANO, Lampre-ISD, at 7:46
139, Adam HANSEN, Lotto-Belisol, at 7:53
140, Giampaolo CARUSO, Katusha, at 7:56
141, Vincent JEROME, Europcar, at 7:58
141, Alessandro VANOTTI, Liquigas-Cannondale, at 7:58
143, Juan HORRACH RIPPOLL, Katusha, at 7:59
144, Kenny Robert VAN HUMMEL, Vacansoleil-DCM, at 8:04
145, Tom VEELERS, Argos-Shimano, at 8:06
146, Pablo URTASUN PEREZ, Euskaltel-Euskadi, at 8:07
146, Guillaume LEVARLET, Saur-Sojasun, at 8:07
148, Baden COOKE, Orica-GreenEdge, at 8:11
149, Jan GHYSELINCK, Cofidis, at 8:15
150, Johan VAN SUMMEREN, Garmin-Sharp, at 8:17
150, Marcel SIEBERG, Lotto-Belisol, at 8:17
152, Jonathan CANTWELL, Saxo Bank-Tinkoff Bank, at 8:18
153, Bernhard EISEL, Sky, at 8:25
154, André GREIPEL, Lotto-Belisol, at 8:26
155, Koen DE KORT, Argos-Shimano, at 8:27
156, Nicolas EDET, Cofidis, at 8:30
157, Mikael CHEREL, Ag2r La Mondiale, at 8:31
158, Sébastien HINAULT, Ag2r La Mondiale, at 8:33
159, Borut BOZIC, Astana, at 8:36
160, Cédric PINEAU, FDJ-BigMat, at 8:38
161, Mark CAVENDISH, Sky, at 8:43
162, Grega BOLE, Lampre-ISD, at 8:44
163, Roy CURVERS, Argos-Shimano, at 8:50
163, Nick NUYENS, Saxo Bank-Tinkoff Bank, at 8:50
165, Manuel QUINZIATO, BMC Racing, at 8:54
166, Tyler FARRAR, Garmin-Sharp, at 8:55
167, Matthew LLOYD, Lampre-ISD, at 9:00
168, Maxim IGLINSKY, Astana, at 9:01
169, Mark RENSHAW, Rabobank, at 9:07
169, Jean Marc MARINO, Saur-Sojasun, at 9:07
171, Daniel OSS, Liquigas-Cannondale, at 9:08
171, Giovanni BERNAUDEAU, Europcar, at 9:08
173, Juan José HAEDO, Saxo Bank-Tinkoff Bank, at 9:15
174, Christophe KERN, Europcar, at 9:22
175, Karsten KROON, Saxo Bank-Tinkoff Bank, at 9:25
176, Anders LUND, Saxo Bank-Tinkoff Bank, at 9:32
177, Yauheni HUTAROVICH, FDJ-BigMat, at 9:57
178, Jimmy ENGOULVENT, Saur-Sojasun, at 11:10
